logfc_SW2	fdr_SW2	logfc_SW3	fdr_SW3	logfc_SW4	fdr_SW4	logfc_SW5	fdr_SW5	logfc_SW6	fdr_SW6	logfc_SW7	fdr_SW7	logfc_SW8	fdr_SW8	logfc_SW9	fdr_SW9	logfc_SW10	fdr_SW10	logfc_SW11	fdr_SW11	logfc_SW12	fdr_SW12	logfc_SW13	fdr_SW13
PHF2	-0.0417839621063358	0.849325780848157	-0.00347433323186063	0.995224922721849	-0.0236685369636689	0.963814795728493	0.0369791318877074	0.993540231376518	0.0555515483710194	0.827879412358295	-0.110442472915579	0.620463976141589	0.107300650231714	0.799106988717108	-0.016328428040806	0.999825254749618	-0.0443857827109369	0.999550711701349	0	1	-0.0265094270309702	0.93663758382426	-0.0444769670943302	0.896310997532483
PHF3	-0.0181737308468792	0.941870884606939	-0.137810286619619	0.318404486092211	-0.000254158731569119	0.999258232525946	0.00504310115201578	0.998319492613982	0.0686106082861644	0.645845469323493	-0.0310545514860307	0.885884207183087	-0.0602147135059636	0.850361443786594	-0.055782164474164	0.999825254749618	0.125351239922781	0.999550711701349	-0.107427042747619	0.922072478861553	-0.0839039092894024	0.695754570826773	0.0391290646819561	0.900911658668389
PHF5A	0.0127629419284722	0.976856691267577	0.0222823701979186	0.974006790788118	0.0271201300484408	0.968770714230682	-0.0911305708584293	0.97945741857951	0.0152226409686702	0.972343586302067	0.160712150735063	0.377983120151633	-0.157687713983902	0.728141803456618	0.323004641633914	0.798462413369844	0.049000857530539	0.999550711701349	0	1	0.19905944879017	0.334942812594202	0.114336845762935	0.787876827075072
PHF7	-0.0173076518589262	0.969617848412244	-0.278116998174878	0.333713414737796	0.117499743346333	0.831145752987454	-0.0235253940059877	0.997206629392131	0.0661948220363447	0.864171679132373	0.0372619407635477	0.930196533497145	-0.102506134993421	0.851184701165642	-0.124629668714305	0.999825254749618	-0.00178834908774942	0.999681470292784	0	1	-0.0174656252239403	0.975518071413359	-0.0409906781112408	0.946996042274061
PHF8	-0.132692968531643	0.73212292837498	-0.389208625978869	0.194968516652978	0.203764350859938	0.626155483746194	-0.0414246551553986	0.994292658688173	0.110863576480201	0.806842392091488	-0.0537042366057326	0.929357260861918	-0.127829490132919	0.896092729052141	-0.34421541493701	0.798462413369844	0.118088770461272	0.999550711701349	0	1	0.0460754060230248	0.943506869997858	0.0286134788570363	0.977411208533538
PHKA2	-0.131398205308689	0.349978793531574	-0.0460972309784241	0.910145819215924	0.184261265646003	0.566912999446964	0.028569648882519	0.994292658688173	-0.145028848081858	0.37811592873212	-0.0470085616551309	0.82045662573941	-0.0109551848658637	0.987430213083522	-0.0207413496006155	0.999825254749618	-0.0859037905924926	0.999550711701349	0	1	-0.000962990838319996	0.996387813796044	-0.252549741674752	0.0650931819106779
PHKG2	-0.151057535592658	0.307655441693743	0.0027815846179403	0.997173827708815	-0.224897636387161	0.604400757433527	0.00850614883708326	0.998761269504433	0.0287106254350326	0.949133644451754	-0.0325420288721761	0.942599715439894	-0.00396967306103879	0.997079833987529	0.0946892198311164	0.999825254749618	-0.0666533989296117	0.999550711701349	0	1	0.200566704774675	0.507359469279361	-0.0894125628199587	0.814721124199064
PHLDA1	0.1345259195893	0.755004968078318	-0.289951299497127	0.470929768572031	0.548351567813229	0.0612813719395926	0.133447367380995	0.971221404172331	-0.0126332539197715	0.987045980452985	0.0246019573732787	0.973332012660648	0.0871376858782884	0.943579171684757	-0.0632807943751282	0.999825254749618	0.101452847332355	0.999550711701349	0	1	0.35640576155231	0.328244093805891	0.289395038564972	0.46198161849396
PHLDB2	-0.0968370083023713	0.384980685920308	-0.0289986205062369	0.928408808919266	-0.167821325601997	0.422628857470829	-0.111048965100935	0.903715294992454	0.00297742681541972	0.995267389315874	0.00838144201691642	0.979773653512631	0.0555704086923308	0.884207114134493	-0.0434252438889202	0.999825254749618	-0.0358956600722666	0.999550711701349	-0.0597943700550306	0.967582207325066	-0.136558761331152	0.448268864186672	-0.109307257478045	0.705405902629241
PHLDB3	-0.206055603854653	0.218465983975713	0.0213178417994391	0.973680084129753	-0.0828114161403531	0.852501016398609	0.0654064180928266	0.984413174002517	-0.12370246061334	0.642049863442747	-0.0570238901446579	0.875816298010928	0.190009692154077	0.648814178600127	0.160730402456275	0.999825254749618	-0.0528760912240489	0.999550711701349	0	1	-0.0425343497602804	0.937061382766011	-0.162101739285002	0.732788455221924
PHLPP1	-0.0750260743479614	0.739470324659418	-0.147163595245379	0.514606022640371	-0.0634144292198288	0.901400790124749	0.092132216550217	0.970268115550373	0.151734566357215	0.485312315838911	-0.206470772056639	0.26225875151297	-0.0549275848245877	0.919323531011333	-0.117882476191509	0.999825254749618	0.0828664871140037	0.999550711701349	0	1	-0.0297649330646902	0.93964640382324	-0.192935651409013	0.496378174072859
PHPT1	0.00400566476299552	0.992532538954041	0.086977483151222	0.837137245100752	-0.141790925492838	0.782509057289643	0.0421298591990067	0.995630381351448	0.109818155760451	0.844761665720661	-0.0684287116637877	0.874183548322242	-0.0284085508141431	0.968008295423245	0.0902971873252693	0.999825254749618	0.120429261573576	0.999550711701349	0	1	0.141670138192926	0.719014196397927	0.0772767694916404	0.924820933505684
PHRF1	-0.0922406548202098	0.614343139086453	-0.0331671269803961	0.952465870553685	0.109210022600251	0.804040174270663	-0.0344714053308409	0.994292658688173	-0.0884209502507433	0.748345165029438	-0.0813580645664638	0.803878342540882	0.0791442288610636	0.883614522767705	0.0852143845443226	0.999825254749618	0.00875138454436179	0.999550711701349	0	1	-0.114782272709193	0.80678235513577	-0.335644168564908	0.236070111267537
PHTF2	-0.0377607914631816	0.92288520983441	0.0556567848705632	0.928408808919266	0.286860540863026	0.576051470830993	0.441749163181453	0.839989420349908	0.233764286790688	0.718498727730363	-0.411822934375819	0.438084554599532	0.060548861160176	0.917787986991274	-0.0005842269357911	0.999825254749618	0.0511351182484763	0.999550711701349	0	1	0.0151629183962548	0.977838526889104	0.0938101174618002	0.791725454011941
PHYH	-0.0166203515385667	0.963922812625523	-0.0463790188244129	0.921259917529133	0.0891730854729235	0.895233646079521	-0.0910122540221378	0.970268115550373	0.0170678358473578	0.968694763069567	0.116185711732863	0.546330341267885	-0.0477192609286919	0.943579171684757	0.134389383271216	0.98360580582311	-0.105195042456434	0.999550711701349	-0.152499321510285	0.956039130113456	0.134602738059895	0.752964707324452	-0.193282092258025	0.651743163391371
PHYKPL	-0.0540041321656817	0.828868860545301	-0.00176311172365658	0.998988335746495	0.0223536648998302	0.97354155824581	-0.106570847620108	0.936552625180574	-0.0303767190001973	0.939417353931965	-0.0467667325905822	0.867089221968951	0.0371858528120613	0.948925769740631	-0.0837048025443542	0.999825254749618	-0.0108647676537774	0.999550711701349	0	1	-0.116797412698878	0.75008497779378	-0.173275382037275	0.477354725134194
PI16	0	1	0	1	0	1	1.08671597525861	0.971221404172331	3.3283403362427	0.0977452718068871	-3.53641720787202	0.0927959169102951	0	1	0	1	1.35895874252076	0.999550711701349	0	1	-1.62892689735443	0.406895147047794	0	1
PI4K2A	0.0996343980075076	0.681657375552214	0.0873959365278398	0.838638938218945	0.22029527019645	0.432972570524879	-0.11177909375871	0.962185952975	-0.194525030791101	0.349037538543723	0.320276918790363	0.092337977683366	0.0337857640925748	0.969516251721445	0.246616337929111	0.82521959391888	-0.0442247504600279	0.999550711701349	0	1	0.222608564406128	0.51221228802783	-0.201749783889015	0.548713727221964
PI4KA	0.053523375405442	0.84984967771116	-0.250590210000323	0.104102819679743	0.191253537078941	0.47637309546403	0.00470788180586683	0.998761269504433	-0.0211540567108277	0.946615552210864	-0.115860192029833	0.455607894555056	0.0505204659167399	0.878367613544539	0.0255998363463978	0.999825254749618	-0.0966547281717692	0.999550711701349	0	1	-0.0749170134209389	0.752964707324452	-0.0579327094373361	0.765305190964368
PIAS1	-0.0142361153086794	0.959994456335157	-0.0680813420504622	0.802736478869266	0.0162742330606067	0.967356314325914	-0.0610701119526611	0.971221404172331	0.0746349521172743	0.714108044117722	-0.116130605674707	0.540306935150955	0.0501832323183924	0.933645760849389	-0.154356655842371	0.968829719602821	0.0415407011588299	0.999550711701349	0	1	-0.0717746818681965	0.827168384330027	0.162114851635307	0.373204354529819
PIBF1	-0.178755776200599	0.242820713872423	0.0241039070320841	0.967273706118189	-0.0837451418742605	0.878938973328208	-0.012847101163	0.997206629392131	0.0443012442524557	0.907940155652295	0.0105232550159118	0.973332012660648	-0.222973451736942	0.339181164589534	-0.0180054624054613	0.999825254749618	0.0774022710165492	0.999550711701349	0	1	-0.0726798412746016	0.844467167795689	-0.0664497740659152	0.904880517009738
PICK1	0.0624200987255601	0.809068283726529	0.10423279398437	0.741126550522575	-0.0262256480384218	0.969670802292531	-0.00206319686876816	0.999284806025574	-0.0491809805102894	0.882884431044545	-0.0633557701566399	0.787104135159317	0.0191975196858131	0.978232952458934	0.0760360907077731	0.999825254749618	-0.0961688336055479	0.999550711701349	0	1	-0.0442200184455663	0.93663758382426	-0.200558570245242	0.527328874681085
PIDD1	-0.193514466583572	0.457498907408875	0.0190881621625721	0.982155243400892	0.0897770110588329	0.926579179283093	-0.0956237350377722	0.984413174002517	-0.0286144325932943	0.965481047813557	-0.278353793695513	0.42961663015927	0.0437907645828867	0.973691073467967	0.349172343272895	0.978608756932618	0.0578411412504156	0.999550711701349	0	1	-0.075372607779397	0.909104910309202	-0.391622841475787	0.215599624851518
PIERCE2	0	1	0	1	0	1	0.0574749303628756	0.997206629392131	0.0316851285241031	0.985389131389028	0.0759134092719823	0.957327700643521	0.0762907643023989	0.980125318378607	0	1	0	1	0	1	0.735020052961841	0.41205669935578	0.138793496816094	0.932049355944039
PIEZO2	-0.00588773432750855	0.991003455287995	0.00531205260102677	0.996115325012519	-0.092538238712631	0.914329427793032	-0.271501864671941	0.7919434798922	-0.0643772586610404	0.914684921465962	0.0944800585012108	0.829423320188022	0.0856455355345655	0.921383620254551	0.559867128760734	0.0295143065175742	-0.0383401519928653	0.999550711701349	0	1	-0.047251387142865	0.920028991664266	0.0112372178457846	0.988628846937881
PIGF	-0.0661151927345645	0.790336810247083	0.122912002500313	0.685458471979544	-0.147878654910252	0.777838039047195	-0.0629480696387967	0.98761205044491	0.145126353286662	0.5756133344803	-0.112241258532792	0.696804373124896	-0.164297244972099	0.702230126011888	0.256254447378779	0.952305306886117	0.0779540136479814	0.999550711701349	0	1	0.31128110788436	0.255239678642148	0.0821068476563179	0.867860473943492
PIGG	-0.0951985889362512	0.553281513344633	-0.0210971036914117	0.965709326069407	0.110390682021809	0.749652273924875	-0.0851586948187851	0.930886717757796	-0.0421647969368908	0.859297068363026	0.00749338612687872	0.979132171376976	-0.100891600334164	0.779627490242302	-0.0898733235052744	0.999825254749618	0.137768233551307	0.996288334365283	0	1	-0.109133527823599	0.686589387011283	-0.0651717481333462	0.864109713348723
PIGK	0.0694530392337735	0.800997485305641	0.183571782934506	0.391941466124201	-0.197125342521211	0.662626498556867	-0.0744343833617517	0.982995898930407	0.067211130312458	0.850357111079072	0.153742787223304	0.455386992608054	-0.192939133764383	0.526309507034433	0.179381037739068	0.978608756932618	0.0248862497989098	0.999550711701349	0	1	0.0325581370199417	0.928879514515432	0.0535892456666838	0.873112847608624
PIGL	-0.0406632746627792	0.856146849090894	0.0493284627399066	0.894770982378687	-0.165696565615722	0.593461997111097	0.021004190020205	0.997039118448182	-0.0431672106687278	0.887842263569279	-0.0967188721490784	0.582977548699945	-0.0225487502192147	0.969039080240942	0.0429014289098948	0.999825254749618	0.0869342946436611	0.999550711701349	0	1	-0.324524488360277	0.187621638463147	-0.0334339400677519	0.957412020584456
PIGN	0.01783379333662	0.95226400735958	0.0776164304656028	0.816022395254804	-0.171219132098989	0.358298105365776	-0.0157324337148236	0.997206629392131	0.0796443344104573	0.714229706679284	-0.0338817201523534	0.920640482937707	0.00652566337579397	0.993828126215985	-0.206085866156196	0.935104182033254	-0.12081628183233	0.999550711701349	0	1	-0.111891485147318	0.674289382289536	-0.0996015241311004	0.766879719631675
PIGP	0.0111361010491204	0.980426974501976	-0.109482655330441	0.78014067407548	-0.145063343798274	0.669269040440614	-0.1634580838001	0.887840530849038	0.117762220919246	0.659830721064615	0.100362269174711	0.740819048585022	-0.0335873748786458	0.969395432486559	0.162151064858078	0.999825254749618	0.0825124860557386	0.999550711701349	0	1	0.250685876298985	0.466064819534651	0.184849342858088	0.771994224259393
PIGR	0.156213305184095	0.695758676798838	-0.0911010989116388	0.895970291493542	0.624620595750488	0.171640911433573	-0.0246183394600273	0.997206629392131	0.237294581674504	0.683015138459236	-0.0688378392506396	0.922481568920977	-0.466393513865843	0.39820466416739	0.19146848319297	0.999825254749618	0.270484868585509	0.999550711701349	0.199139663802075	0.956039130113456	0.00520601134471041	0.992635632237645	0.113581569200918	0.825820707887716
PIGT	0.0808430873455176	0.622359095409165	-0.0569349811286051	0.837793189592447	0.0998326622496222	0.739570070759198	0.0192435228133322	0.997039118448182	-0.0593776973137588	0.85762335062095	0.035854405438353	0.924856419078153	-0.0759738990061743	0.86773242692433	0.024256796230973	0.999825254749618	0.163760900473682	0.996288334365283	0	1	0.0314750811420366	0.941340870318067	0.0821959126880712	0.759295038246365
PIGV	-0.073693938394376	0.788675225729639	-0.11272586200099	0.78014067407548	-0.0999469269456117	0.831145752987454	-0.0959448234967981	0.964778659642763	0.066638904586098	0.851581994714097	0.0318980586063062	0.929206258733115	0.0224025183377244	0.978271659220291	-0.129756699760035	0.999825254749618	0.00141110166389151	0.999681470292784	0	1	-0.0647603365072393	0.873817404722325	-0.0357970169944282	0.945671245574721
PIGY	0.11164515217306	0.654152485506229	0.0802330703749746	0.876074937619716	-0.289298925237652	0.365653198787241	-0.167936695734784	0.896322627815809	0.0715559010296134	0.827879412358295	0.153882032934221	0.473745734252534	-0.129613197517809	0.747364326370194	0.191711234590395	0.999825254749618	-0.0509830401605184	0.999550711701349	0	1	0.168029510197197	0.521318301940269	0.181529797322648	0.769098150193999
PIK3C2A	0.073380459298108	0.70547968607662	0.0563464020120337	0.889814450046877	-0.0768004512520642	0.861130703196428	-0.0353297592958727	0.989880375870044	0.0271414027769074	0.929554226370166	0.0183941171000501	0.945200147880171	-0.0101277234314107	0.986618167021444	0.0595272801108665	0.999825254749618	0.0141783369820718	0.999550711701349	0	1	0.053423883063794	0.84377680357175	-0.00247646478648718	0.994716395224239
PIK3C2G	-0.178228579304629	0.0959578530855625	-0.158406236178915	0.370624721223545	-0.182372086221244	0.611830281197515	-0.156007762546991	0.868807373279245	-0.00224346729663149	0.996876519307896	0.044061411358524	0.886755192724839	0.0166844637475632	0.978625604712512	-0.0445418332012081	0.999825254749618	-0.00247835274387689	0.999681470292784	0	1	-0.0978192356553569	0.826179288609234	-0.209118473985521	0.421705041946301
PIK3CG	0.183558083195895	0.69841256644943	0.287934189780594	0.545462648319422	0.138424620841462	0.894911746313817	0.291287013241141	0.901457085526502	-0.118109272662226	0.847830406459045	-0.0406900986083512	0.945200147880171	0.332256011949974	0.585202500201784	-0.131566209689979	0.999825254749618	-0.191272771676446	0.999550711701349	0	1	0.154512286220675	0.786278622000365	0.437679170099996	0.129715058708739
PIK3IP1	0.21756942810339	0.472057459430114	0.049750413091079	0.949546207394507	0.391932821707312	0.432874470662583	0.326832988194322	0.883515920936916	-0.0979961523002124	0.904469821847405	-0.0750906007241592	0.879616210776998	0.47033934524217	0.268021318091747	0.128879749174513	0.999825254749618	-0.0423639119183294	0.999550711701349	0	1	-0.150218227693536	0.819178781569417	0.420986670323502	0.196901310795554
